		Aarhus	10
		Copenhagen	100
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	51
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=47
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		1035
		3
		Odense
		Copenhagen
	Random Player
		371
		2
		Tromsø
		Kirkenes
	Smart Player
		590
		1
		Kalmar
		Linköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	29
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	61
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=48
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		1035
		2
		Odense
		Copenhagen
	Random Player
		371
		1
		Tromsø
		Kirkenes
	Smart Player
		637
		3
		Linköping
		Jönköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	29
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	9
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	14
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=49
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		1035
		1
		Odense
		Copenhagen
	Random Player
		372
		4
		Kirkenes
		Tromsø
	Smart Player
		637
		2
		Linköping
		Jönköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	100
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	29
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	8
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	14
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
t=50
	GUI Player
		0
		0
		Vaasa
		Vaasa
	Greedy Player
		256
		1
		Copenhagen
		Malmö
	Random Player
		372
		3
		Kirkenes
		Tromsø
	Smart Player
		637
		1
		Linköping
		Jönköping
	cities
		Aalborg	20
		Aarhus	10
		Copenhagen	879
		Esbjerg	13
		Herning	12
		Nykøbing	50
		Odense	29
		Struer	9
		Helsinki	210
		Kermi	40
		Kokkola	85
		Kuopio	50
		Oulu	70
		Pohjanmaa	100
		Pori	30
		Rovaniemi	30
		Tampere	120
		Turku	70
		Vaasa	50
		Bergen	72
		Bodø	40
		Dombås	110
		Kirkenes	8
		Kristiansand	15
		Lillehammer	110
		Myrdal	12
		Narvik	150
		Oslo	64
		Stavanger	19
		Tromsø	0
		Trondheim	140
		Åndalsnes	150
		Falun	29
		Gällivare	100
		Gävle	47
		Göteborg	64
		Helsingborg	39
		Jönköping	21
		Kalmar	13
		Karlskrona	24
		Karlstad	42
		Kiruna	80
		Kvillsfors	54
		Linköping	14
		Luleå	95
		Malmö	33
		Mora	50
		Stockholm	190
		Strömstad	18
		Sundsvall	120
		Torsby	40
		Umeå	26
		Uppsala	60
		Visby	90
		Örebro	130
		Östersund	50
